"pid","hid","sex","age","ghq","opngbha","opngbhb","opngbhc","opngbhd","opngbhe","opngbhf","opngbhg","opngbhh","neigh","isced","highqual","wave"
11368217,18343139,"female",46,0,2,2,2,3,2,1,2,2,"yes","low sec-voc","further vocational",18
13522299,18343163,"female",74,2,2,3,2,2,2,2,2,2,"mixed","primary","no further",18
13967886,18343228,"male",74,1,1,2,2,5,2,2,2,2,"yes","higher voc","further vocational",18
13967916,18343228,"female",73,0,2,2,2,4,2,2,2,2,"yes","primary","no further",18
13090127,18343287,"female",50,0,1,2,2,4,2,1,2,1,"yes","first degree","further non-vocational",18
13090151,18343287,"male",46,3,1,1,2,3,1,1,4,2,"yes","higher voc","further vocational",18
13090186,18343287,"female",18,0,1,2,1,4,2,2,2,1,"yes","low sec-voc","further vocational",18
13090216,18343287,"male",20,0,2,2,2,2,2,5,4,2,"yes","hisec mivoc","further vocational",18
13090259,18343287,"female",25,0,4,4,4,4,4,4,4,4,"yes","hisec mivoc","further vocational",18
12331104,18343473,"female",29,5,2,2,2,2,2,3,3,2,"yes","low sec-voc","further vocational",18
113776764,18343473,"male",30,5,2,2,3,2,2,2,2,2,"yes","low sec-voc","further vocational",18
17326729,18343562,"female",43,4,2,2,1,4,2,2,2,2,"yes","higher voc","further vocational",18
11717556,18343627,"male",33,0,3,4,4,2,2,2,3,3,"no","first degree","further non-vocational",18
90308395,18343627,"female",41,0,4,2,2,2,2,2,2,2,"yes","first degree","further non-vocational",18
10202706,18343813,"male",44,4,2,3,4,4,1,1,3,4,"yes","low sec-voc","further vocational",18
12847267,18343848,"female",28,4,4,2,2,4,2,5,4,4,"no","low sec-voc","further vocational",18
110449371,18343848,"male",32,3,3,3,4,4,1,4,4,3,"mixed","higher voc","further vocational",18
13747339,18343902,"male",46,0,4,4,3,3,2,4,3,2,"yes","low sec-voc","further vocational",18
164592938,18343902,"female",47,8,4,4,5,5,3,5,5,3,"no","low sec-voc","further vocational",18
164592954,18343902,"female",18,0,5,5,5,5,3,5,5,3,"no","hisec mivoc","further vocational",18
14085518,18344038,NA,27,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,18
13408127,18344127,"female",69,7,2,2,2,4,3,2,2,2,"yes","primary","no further",18
11079428,18344348,"female",28,1,3,2,2,2,2,2,2,2,"yes","primary","no further",18
164605339,18344658,"female",23,10,3,4,4,5,2,2,3,4,"yes","first degree","further non-vocational",18
18168639,18344712,"male",53,0,2,2,2,2,2,1,3,2,"mixed","primary","no further",18
18168728,18344712,"male",21,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,18
18343287,18345182,"female",86,3,2,1,1,1,3,1,1,3,"yes","primary","no further",18
19116926,18345778,"male",47,0,5,5,5,5,5,5,5,5,"no","low sec-voc","further vocational",18
55454178,18345832,"male",39,5,2,3,3,2,2,1,2,1,"yes","low sec-voc","further vocational",18
153580895,18345832,"female",34,0,2,3,2,2,2,2,4,2,"yes","low sec-voc","further vocational",18
12266132,18345891,"female",51,12,3,1,2,4,2,2,2,2,"yes","first degree","further non-vocational",18
164626379,18345891,"male",51,9,3,3,3,4,3,2,-1,3,"yes","higher voc","further vocational",18
153843799,18345956,"male",32,3,2,2,1,1,1,4,4,2,"yes","first degree","further non-vocational",18
111542588,18345999,NA,30,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,18
11391723,18346421,"male",47,1,3,2,3,3,2,1,2,2,"yes","low sec-voc","further vocational",18
154393029,18346421,"female",51,0,1,2,2,5,3,1,2,2,"yes","higher voc","further vocational",18
154393061,18346421,"female",19,0,3,3,4,4,3,4,4,4,"yes","hisec mivoc","further vocational",18
15797341,18346731,"female",18,0,-1,5,5,5,5,5,5,2,NA,"not defined","no further",18
16703073,18347029,"female",48,3,2,1,2,3,2,2,1,2,"yes","primary","no further",18
134291549,18347029,"male",48,3,1,2,2,4,2,2,2,2,"mixed","low sec-voc","further vocational",18
14803143,18347177,"male",30,0,4,3,3,4,2,4,3,2,"mixed","not defined","no further",18
183840658,18347177,"female",32,5,2,3,2,2,2,2,2,2,"yes","primary","no further",18
12508039,18347231,"male",29,0,2,3,2,4,2,2,3,2,"yes","hisec mivoc","further vocational",18
150360355,18347231,"female",25,0,3,3,5,4,2,2,3,4,"yes","hisec mivoc","further vocational",18
12508063,18347304,"male",27,0,2,2,2,2,2,3,3,2,"yes","low sec-voc","further vocational",18
150360681,18347304,"female",24,0,3,4,4,4,2,2,3,3,"mixed","hisec mivoc","further vocational",18
13693611,18347487,"female",37,8,5,5,5,5,1,5,5,5,"mixed","higher voc","further vocational",18
16752333,18347606,"female",53,0,2,2,2,4,2,2,2,2,"yes","low sec-voc","further vocational",18
16752368,18347606,"male",53,0,2,3,2,5,3,4,3,3,"yes","higher voc","further vocational",18
11982896,18347673,"male",40,0,2,3,2,2,2,2,4,2,"yes","first degree","further non-vocational",18
56609698,18347673,"female",39,0,1,2,1,2,2,2,2,2,"yes","first degree","further non-vocational",18
14803232,18347797,"female",24,7,2,2,2,2,2,3,2,2,"yes","primary","no further",18
134302133,18347797,"male",25,1,3,2,3,2,1,3,2,2,"yes","not defined","no further",18
15442403,18347886,"male",58,0,2,4,4,4,3,2,2,2,"yes","primary","no further",18
164659323,18347886,"male",43,0,1,1,2,4,1,1,1,2,"yes","higher voc","further vocational",18
101448333,18347959,"female",28,9,3,2,2,2,2,4,2,4,"no","low sec-voc","further vocational",18
10655026,18348106,"female",36,1,3,4,4,4,2,3,3,2,"yes","first degree","further non-vocational",18
15710076,18348173,"male",31,2,2,3,2,2,2,2,2,2,"yes","low sec-voc","further vocational",18
141708964,18348173,"female",29,2,1,2,2,1,3,1,1,1,"yes","low sec-voc","further vocational",18
15162567,18348297,"female",31,0,3,4,4,4,2,5,5,5,"yes","higher voc","further vocational",18
16615808,18348327,"female",37,3,2,3,2,4,2,4,2,2,"yes","higher voc","further vocational",18
134715071,18348327,"male",37,4,2,2,2,2,2,4,2,2,"yes","low sec-voc","further vocational",18
17160243,18348416,"male",77,0,1,1,1,2,1,1,2,1,"yes","higher degree","further non-vocational",18
17160278,18348416,"female",77,0,2,2,2,2,2,2,2,2,"yes","first degree","further non-vocational",18
10303472,18348483,"female",49,4,3,3,4,4,2,3,3,2,"yes","higher voc","further vocational",18
10303561,18348483,"male",28,0,2,3,2,2,1,4,2,2,"yes","primary","no further",18
120039648,18348483,"male",49,0,2,3,5,5,2,1,3,2,"yes","low sec-voc","further vocational",18
17839521,18348572,"male",35,5,2,2,2,4,2,2,2,2,"yes","low secondary",NA,18
164670661,18348572,"female",32,1,2,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",18
14292661,18348696,"female",22,3,4,5,4,2,2,5,5,2,"no","low sec-voc","further vocational",18
10725598,18348769,"female",34,0,2,2,3,2,2,2,3,2,"yes","first degree","further non-vocational",18
103174958,18348769,"male",41,2,2,3,2,2,2,2,3,3,"yes","first degree","further non-vocational",18
13129376,18348912,"female",27,1,3,5,5,5,1,3,2,3,"yes","first degree","further non-vocational",18
164674144,18348912,"male",33,1,2,3,3,3,2,2,2,2,"yes","higher voc","further vocational",18
52315827,18348971,"female",30,0,3,3,4,5,2,2,4,4,"yes","low sec-voc","further vocational",18
18458297,18349048,"male",43,0,4,3,3,2,2,3,3,2,"yes","first degree","further non-vocational",18
67565875,18349048,"female",42,1,3,2,2,2,2,2,3,2,"yes","first degree","further non-vocational",18
13686879,18349196,"female",60,0,2,2,2,2,2,2,2,1,"mixed","low sec-voc","further vocational",18
13150618,18349226,"male",40,0,2,2,2,1,1,1,2,2,"yes","higher voc","further vocational",18
81201591,18349226,"female",45,0,3,2,2,1,2,2,2,2,"yes","low sec-voc","further vocational",18
81201648,18349226,"female",18,12,2,2,1,1,1,3,4,3,"mixed","hisec mivoc","further vocational",18
18269427,18349323,"female",51,0,2,1,1,2,2,2,2,2,"yes","higher voc","further vocational",18
18269451,18349323,"female",26,1,2,2,2,2,2,2,2,2,"yes","first degree","further non-vocational",18
16922549,18349382,"female",43,8,1,2,2,3,1,1,3,2,"yes","higher voc","further vocational",18
16922573,18349382,"female",16,11,3,4,5,4,3,3,3,4,"yes","low sec-voc","further vocational",18
77025148,18349382,"male",42,0,1,2,2,2,2,2,2,2,"yes","first degree","further non-vocational",18
14288168,18349471,"male",36,0,2,3,3,3,2,2,2,2,"yes","higher voc","further vocational",18
93091265,18349471,"female",36,6,3,3,2,2,2,3,4,2,"no","not defined","no further",18
93091303,18349471,"female",16,0,4,1,2,5,2,5,2,5,"yes","low sec-voc","further vocational",18
13714953,18349633,"female",32,4,1,1,1,1,1,1,2,1,"yes","hisec mivoc","further vocational",18
130655589,18349633,"male",34,4,2,2,2,4,2,2,2,2,"yes","higher voc","further vocational",18
11573139,18349757,"female",37,0,2,2,2,2,2,2,1,1,"yes","first degree","further non-vocational",18
143093665,18349757,"male",39,0,2,2,4,4,2,2,2,1,"yes","low sec-voc","further vocational",18
183869281,18349757,"male",38,6,3,3,2,3,2,-1,3,2,"yes","higher degree","further non-vocational",18
12876283,18349846,"female",58,1,1,1,1,3,2,3,2,2,"yes","hisec mivoc","further vocational",18
41690478,18349846,"male",60,1,2,2,2,4,2,2,2,2,"yes","higher voc","further vocational",18
13933213,18349919,"female",61,2,4,4,4,4,4,4,4,4,NA,"low sec-voc","further vocational",18
18608698,18349943,"male",37,0,3,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",18
85065889,18349943,"female",31,0,2,3,3,2,2,2,3,2,"yes","low sec-voc","further vocational",18
14091119,18350038,"female",41,0,3,2,2,2,2,2,3,2,"yes","low sec-voc","further vocational",18
46983198,18350038,"male",35,5,3,3,4,4,2,2,-1,4,"yes","first degree","further non-vocational",18
13943316,18350097,"male",25,0,4,4,4,4,2,4,4,4,"yes","low sec-voc","further vocational",18
150600879,18350097,"female",22,0,3,5,4,4,4,4,4,4,NA,"low sec-voc","further vocational",18
16857577,18350151,"male",61,NA,2,2,2,2,2,2,2,2,"yes","primary","no further",18
16857607,18350151,"female",59,1,2,2,2,2,2,2,2,2,"yes","primary","no further",18
16857631,18350151,"male",33,0,2,2,2,2,2,2,2,2,"yes","low secondary",NA,18
11622369,18350259,"female",46,10,1,2,2,4,2,-1,2,2,"yes","low sec-voc","further vocational",18
21461503,18350259,"male",16,0,2,3,2,3,2,2,2,2,"yes","low sec-voc","further vocational",18
17983886,18350348,"male",46,1,2,3,3,4,2,2,2,2,"yes","low sec-voc","further vocational",18
174238134,18350348,"female",17,1,2,2,4,4,2,2,2,2,"yes","hisec mivoc","further vocational",18
16642732,18350461,"male",35,0,2,2,3,2,3,2,2,2,"yes","low sec-voc","further vocational",18
87174804,18350461,"female",34,4,2,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",18
13586149,18350569,"female",49,0,3,1,1,4,1,3,2,1,"yes","low secondary",NA,18
13586173,18350593,"male",25,0,2,3,3,5,1,2,2,2,"yes","first degree","further non-vocational",18
13586203,18350623,"female",23,2,3,4,5,5,2,2,-1,3,"yes","low sec-voc","further vocational",18
183878884,18350623,"male",25,0,3,4,5,5,2,4,5,5,"yes","higher voc","further vocational",18
18138438,18350658,"female",45,11,2,2,2,2,2,2,2,2,"yes","hisec mivoc","further vocational",18
163380333,18350658,"male",53,1,3,4,4,5,2,-1,4,3,"yes","higher degree","further non-vocational",18
15448061,18350747,"female",28,5,2,3,4,4,2,4,4,4,"yes","first degree","further non-vocational",18
18498906,18350771,"female",75,6,3,4,4,5,3,2,3,4,"yes","primary","no further",18
14865807,18350801,"female",44,0,1,1,1,4,1,1,3,2,"yes","higher degree","further non-vocational",18
14550083,18350879,"male",40,2,1,1,1,1,1,1,1,1,"yes","primary","no further",18
14550113,18350879,"female",37,1,1,1,1,1,2,1,2,1,"yes","hisec mivoc","further vocational",18
13692461,18350992,"male",62,0,2,2,3,3,2,2,2,2,"yes","primary","no further",18
13692496,18350992,"female",62,0,2,2,2,4,2,3,2,1,"yes","low sec-voc","further vocational",18
14522128,18351069,"male",28,0,3,2,1,4,3,1,2,2,"yes","low sec-voc","further vocational",18
133004155,18351069,"female",23,0,3,3,4,4,4,2,3,4,"yes","higher voc","further vocational",18
16042549,18351123,"female",61,7,4,4,4,4,4,5,4,5,"yes","higher voc","further vocational",18
91214394,18351123,"male",61,0,2,2,3,2,2,4,3,2,"yes","hisec mivoc","further vocational",18
13819089,18351182,"female",35,0,4,4,5,5,5,5,5,5,"yes","higher voc","further vocational",18
13819119,18351182,"female",17,3,5,5,5,5,5,5,5,5,"no","hisec mivoc","further vocational",18
150584733,18351182,"male",29,1,4,4,4,4,4,4,5,4,"no","low sec-voc","further vocational",18
13802216,18351379,"female",62,0,2,2,2,4,2,2,4,4,"mixed","higher voc","further vocational",18
14214202,18351409,"male",57,2,2,1,1,1,1,1,2,1,"yes","higher voc","further vocational",18
15926133,18351433,"female",30,0,2,2,2,2,2,2,2,3,"yes","hisec mivoc","further vocational",18
163649707,18351433,"male",33,0,2,2,2,2,2,2,2,2,"yes","hisec mivoc","further vocational",18
19001606,18351492,"male",58,10,4,3,4,3,2,2,4,2,"yes","higher voc","further vocational",18
11218258,18351522,"female",28,0,2,2,3,2,1,2,2,2,"yes","first degree","further non-vocational",18
10491562,18351581,"female",33,0,3,4,4,4,2,-1,2,3,"yes","higher voc","further vocational",18
70180989,18351581,"male",35,0,2,2,2,2,2,1,2,2,"yes","higher voc","further vocational",18
17711851,18351719,"female",79,10,1,1,2,2,2,1,1,1,"yes","low sec-voc","further vocational",18
12163104,18351743,"female",75,0,2,3,2,3,2,2,2,2,"yes","primary","no further",18
11597763,18351778,"male",29,3,2,3,2,2,1,1,4,2,"yes","hisec mivoc","further vocational",18
154674494,18351778,"female",35,2,2,2,1,2,2,2,2,2,"yes","first degree","further non-vocational",18
10884513,18351832,"male",44,0,2,3,4,4,2,2,3,2,"yes","first degree","further non-vocational",18
10884548,18351832,"female",44,1,2,2,2,2,2,2,2,2,"yes","first degree","further non-vocational",18
84976179,18351956,"female",32,2,2,1,1,2,3,2,2,2,"yes","low sec-voc","further vocational",18
164579885,18351956,"male",32,0,2,3,3,3,1,2,2,2,"yes","low sec-voc","further vocational",18
11161051,18352111,"male",66,0,1,1,2,1,2,2,2,2,"yes","hisec mivoc","further vocational",18
11161086,18352111,"female",60,1,1,2,2,3,2,2,2,2,"yes","low sec-voc","further vocational",18
13241362,18352189,"male",38,1,2,2,2,4,2,2,2,2,"yes","higher voc","further vocational",18
16502752,18352219,"female",25,0,3,3,4,4,2,2,2,4,"mixed","low sec-voc","further vocational",18
160977681,18352219,"male",40,0,2,2,2,2,2,2,2,2,"yes","hisec mivoc","further vocational",18
10826386,18352278,"female",34,7,3,2,2,2,2,4,3,2,"mixed","first degree","further non-vocational",18
144517248,18352278,"male",27,1,5,4,4,4,2,4,4,2,"mixed","hisec mivoc","further vocational",18
12092681,18352367,NA,35,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,18
22005218,18352367,NA,36,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,18
16183649,18352499,"female",35,0,2,2,2,2,2,2,3,2,"yes","higher degree","further non-vocational",18
86653148,18352499,"male",38,7,2,2,2,1,1,1,2,1,"yes","first degree","further non-vocational",18
12875198,18352588,"male",46,3,1,2,2,3,2,1,1,1,"yes","low sec-voc","further vocational",18
160385148,18352588,"female",30,6,2,4,2,4,2,1,3,1,"yes","first degree","further non-vocational",18
16240707,18352642,"male",30,0,2,4,3,3,2,5,3,2,"yes","low sec-voc","further vocational",18
164055444,18352642,"female",30,0,2,2,2,4,2,4,2,4,"yes","hisec mivoc","further vocational",18
14393336,18352707,"male",64,4,3,3,2,4,1,2,2,2,"yes","primary","no further",18
14393379,18352707,"female",61,0,3,4,4,4,2,3,3,3,"yes","low sec-voc","further vocational",18
13239104,18352766,"female",25,2,4,4,3,4,2,4,3,4,"yes","first degree","further non-vocational",18
164439471,18352766,"male",25,0,3,5,5,5,2,5,3,4,"yes","first degree","further non-vocational",18
13714929,18352839,"male",34,0,2,3,3,4,2,2,2,3,"yes","hisec mivoc","further vocational",18
163939799,18352839,"female",33,4,2,2,2,2,2,4,2,2,"yes","low sec-voc","further vocational",18
18796818,18352898,NA,31,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,18
10881182,18352928,"female",71,1,2,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",18
17192404,18352952,"female",29,NA,2,2,2,4,1,1,3,2,"yes","first degree","further non-vocational",18
164061649,18352952,"male",43,8,1,1,1,1,1,2,2,2,"yes","higher degree","further non-vocational",18
12913227,18353029,"male",48,0,2,2,2,2,3,2,3,3,"yes","low sec-voc","further vocational",18
154662429,18353029,"female",33,0,1,1,1,4,2,1,1,1,"yes","primary","no further",18
16107543,18353177,"female",29,0,2,2,2,3,2,2,2,4,"yes","hisec mivoc","further vocational",18
164113932,18353177,"male",38,0,2,2,2,2,2,2,3,2,"yes","higher degree","further non-vocational",18
11699647,18353231,"female",32,6,2,2,2,2,2,2,3,2,"yes","first degree","further non-vocational",18
76730158,18353231,"male",31,6,2,2,2,2,2,2,3,2,"yes","higher voc","further vocational",18
16127692,18353304,"male",38,12,3,4,4,3,3,3,3,4,"yes","low sec-voc","further vocational",18
11025581,18353339,"female",46,12,5,5,5,5,3,2,5,5,"mixed","primary","no further",18
11025611,18353339,"female",24,4,3,5,5,5,5,3,5,3,"mixed","low sec-voc","further vocational",18
40541398,18353339,"male",52,10,5,5,5,5,2,4,5,3,"no","primary","no further",18
110138619,18353339,"male",24,0,2,3,4,4,3,2,3,3,"mixed","low sec-voc","further vocational",18
164260951,18353339,"male",35,1,2,2,2,3,2,1,3,2,"yes","low sec-voc","further vocational",18
47637188,18353517,"male",39,3,3,3,4,2,2,2,3,4,"yes","higher voc","further vocational",18
18550843,18353541,"female",42,1,1,1,1,2,1,1,2,1,"yes","first degree","further non-vocational",18
17717523,18353673,"male",26,0,3,3,3,4,3,3,3,3,"yes","low sec-voc","further vocational",18
183912594,18353673,"female",24,0,2,-1,-1,-1,-1,4,4,-1,"yes","low sec-voc","further vocational",18
12211338,18353703,"female",32,0,3,3,4,4,2,4,2,3,"yes","hisec mivoc","further vocational",18
10910328,18353738,"male",21,4,3,2,1,1,4,4,4,4,"yes","hisec mivoc","further vocational",18
183913264,18353738,"male",20,5,4,2,4,4,2,4,4,4,"yes","hisec mivoc","further vocational",18
183913345,18353738,"male",21,0,3,4,3,5,2,5,-1,5,"yes","hisec mivoc","further vocational",18
15367428,18353797,"male",33,0,1,1,1,1,1,1,3,1,"yes","higher voc","further vocational",18
92863345,18353797,"female",35,0,1,1,1,1,1,1,2,2,"yes","higher voc","further vocational",18
13641026,18353916,"female",21,0,5,3,-1,5,3,5,5,5,"mixed","not defined","no further",18
13700332,18354017,"female",83,0,1,2,2,4,2,2,2,2,"yes","higher voc","further vocational",18
14083213,18354041,"female",40,0,2,3,2,3,2,2,3,2,"yes","higher voc","further vocational",18
161567185,18354041,"male",29,0,3,3,4,5,3,3,4,5,"yes","hisec mivoc","further vocational",18
17135249,18354106,"male",71,0,2,3,2,2,3,4,2,2,"yes","higher voc","further vocational",18
17135273,18354106,"female",68,1,2,2,2,4,2,4,2,2,"yes","higher voc","further vocational",18
14038439,18354173,"male",78,0,2,2,3,3,3,2,2,3,"yes","primary","no further",18
14038463,18354173,"female",77,0,2,2,4,5,2,1,4,2,"yes","low sec-voc","further vocational",18
11214791,18354238,"male",37,1,2,3,5,5,5,3,3,4,"yes","hisec mivoc","further vocational",18
164621148,18354238,"female",23,1,4,4,2,4,4,4,2,2,"yes","hisec mivoc","further vocational",18
12043397,18354297,"female",31,2,2,3,2,4,2,2,2,2,"yes","first degree","further non-vocational",18
93761848,18354297,"male",38,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,18
12036587,18354386,"male",56,2,2,1,2,2,1,3,2,2,"yes","hisec mivoc","further vocational",18
68602472,18354416,"female",37,0,1,4,2,5,2,1,4,2,"yes","higher voc","further vocational",18
86480707,18354416,"male",39,0,3,4,4,4,2,1,4,4,"yes","low sec-voc","further vocational",18
17220351,18354572,"female",48,0,3,4,3,5,3,2,3,4,"yes","low sec-voc","further vocational",18
17220459,18354572,"female",17,1,3,3,2,4,2,4,3,2,"yes","hisec mivoc","further vocational",18
174293178,18354572,"male",45,0,2,3,2,5,3,2,3,2,"yes","primary","no further",18
14021692,18354696,"male",29,0,2,2,2,2,3,2,2,1,"yes","low sec-voc","further vocational",18
161724078,18354696,"female",29,2,2,2,2,2,2,2,3,2,"yes","low sec-voc","further vocational",18
18803431,18354769,"female",48,6,2,3,2,3,2,1,2,1,"yes","higher voc","further vocational",18
29059143,18354769,"male",42,2,2,2,1,2,1,1,3,1,"yes","first degree","further non-vocational",18
16615743,18354882,"male",65,4,2,2,2,2,2,2,2,2,"yes","higher voc","further vocational",18
